company_name,listing_date,corp_code,stock_code,rcept_no,report_nm,track_type,discount_rate_low_pct,discount_rate_high_pct,discount_rate_mid_pct,price_band_low,price_band_high,band_midpoint,final_offering_price,price_vs_mid,net_income_mn,net_income_bn,peer_per,valuation_model,per_stock_value,total_shares,offering_shares,offering_amount,discount_rate_xml_low,discount_rate_xml_high,discount_rate_xml_mid,listing_market,is_tech_special,is_growth_special,filled_key_fields,extraction_status,xml_size,discount_rate_implied,discount_rate_diff,data_quality_flag,net_income_type,institutional_ratio,retail_ratio,discount_rate_xml_source,dart_revenue_bn,dart_op_income_bn,dart_net_income_bn,dart_assets_bn,dart_equity_bn,dart_bsns_year,dart_reprt_code,dart_debt_ratio,dart_op_margin,net_income_source,source_dataset,crawling_sector,crawling_industry,crawling_summary,crawling_source_url,crawling_collected_at,crawling_status,segment_bio,segment_healthcare,segment_software,segment_ai,segment_robotics,segment_semiconductor,segment_materials,segment_manufacturing,segment_mobility,segment_fintech,segment_deeptech,segment_platform,segment_consumer,segment_unknown
핀텔,2022-10-20,1524507,291810,20221007000272,[발행조건확정]증권신고서(지분증권),general,21.0,33.4,27.2,7500.0,8900.0,8200.0,8900.0,0.0854,10950.0,109.5,20.5,PER,11263.0,22055945.0,60000.0,17800000000.0,20.9,32.8,26.85,코스닥,0.0,0.0,5.0,ok,725727.0,20.9802,0.35,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 2015년 설립된 소프트웨어 개발 및 공급 전문 기업으로 2022년 코스닥에 상장함. 스마트시티와 교통체계 관련 AI 영상분석 솔루션을 개발·판매하며, 고해상도 AI 영상분석 기술로 스마트시티, 커넥티드 모빌리티, 예측형 스마트 안전 산업에서 두각을 나타내고 있음. 'PREVAX' 플랫폼을 공급하며, 스마트시티 시장 지배력 강화와 지능형 도시운영 AI 플랫폼으로 사업 확장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=291810,2026-06-09T18:54:39,ok,0,0,1,1,0,0,0,0,1,0,0,1,0,0
필에너지,2023-07-14,1488320,378340,20230704000142,[첨부정정]증권신고서(지분증권),general,20.73,30.5,25.615,26300.0,30000.0,28150.0,34000.0,0.2078,,,,PER,37844.0,,29412.0,95625000000.0,,,,코스닥,0.0,0.0,3.0,partial,489790.0,,,,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 기계·장비,전기제품,"동사는 2020년 필옵틱스에서 분할돼 이차전지 설비 제조 및 판매를 위해 설립되고, 2023년 코스닥시장에 상장함. 레이저 공정 기술과 정밀 제어 기술로 Stacking 설비, Laser Notching 설비, 원통형 배터리 권취기 등을 개발, 공급하고 있음. 2026년 미국 전고체 배터리 기업과 전략적 지분 투자를 통해 전고체 배터리 장비 공급권 확보 및 기술 고도화에 집중하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=378340,2026-06-09T18:54:40,ok,0,0,0,0,1,1,1,1,0,0,0,0,0,0
하이젠알앤엠,2024-06-27,650771,160190,20240617000110,[발행조건확정]증권신고서(지분증권),general,19.13,33.83,26.48,4500.0,5500.0,5000.0,7000.0,0.4,,,33.44,EV/EBITDA,6801.0,,3400000.0,,19.13,33.83,26.48,코스닥,0.0,0.0,4.0,ok,575891.0,-2.926,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,기계,"동사는 2007년 설립되어 오티스엘리베이터코리아의 산업용 모터사업부문을 인수하였으며, 2010년 중국 청도 모터부품 공장 인수로 생산체제를 구축함. 현재 산업용전동기, 서보 & 로봇, 모빌리티 사업을 영위하며, 국내 산업용전동기 시장에서 3위 점유율을 보유하고 있음. 동사는 내압방폭형 서보모터 생산 인증 업체로, 로봇용 액추에이터 및 모빌리티용 영구자석 구동모듈을 미래비전 핵심기술로 선정하여 글로벌 모터 기업으로 발돋움하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=160190,2026-06-09T18:54:40,ok,0,0,0,0,1,0,0,1,1,0,0,0,0,0
한국피아이엠,2025-04-04,765897,448900,20250324000424,[발행조건확정]증권신고서(지분증권),general,30.59,42.37,36.48,9300.0,11200.0,10250.0,11200.0,0.0927,9062.292,90.6229,11.81,EV/EBITDA,16136.0,6080457.0,65000.0,14560000000.0,30.59,42.37,36.48,코스닥,0.0,0.0,5.0,ok,712141.0,30.59,0.0,OK,EBITDA,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 운송장비·부품,자동차부품,"동사는 2001년 금속사출부품의 제조 및 판매를 목적으로 설립되었으며, 2025년 코넥스시장에서 코스닥시장으로 신속이전상장하였음. 금형전문기업 ㈜대명정밀을 2021년 인수하여 금형기술 및 제작설비를 확보하였으며, 종속회사로 ㈜대명정밀 등 2개사를 보유하고 있음. 금속분말사출성형(MIM) 기술을 바탕으로 자동차 터보차저 및 변속기 부품, 치아 임플란트, 웨어러블 스마트기기 부품을 주력사업으로 영위하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=448900,2026-06-09T18:54:40,ok,0,0,0,0,0,1,1,1,1,0,0,0,0,0
한선엔지니어링,2023-11-24,958451,452280,20231110000103,[발행조건확정]증권신고서(지분증권),general,22.68,32.99,27.835,5200.0,6000.0,5600.0,7000.0,0.25,,,,PER,7760.0,,4250000.0,29750000000.0,22.68,32.99,27.835,코스닥,0.0,0.0,3.0,partial,557722.0,9.7938,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 금속,기계,"동사는 2012년 설립된 계측장비 피팅 및 밸브 제조 전문기업으로, 설립 첫해 새한엔텍의 생산시설을 인수하여 연구개발 체계를 구축함. 동사의 S-LOK 브랜드를 통해 석유화학, 조선·해양, 방위산업, 반도체, 수소연료전지 산업에 제품을 공급하고 있음. 에너지 전환에 대응하여 수소, 반도체 등 전략 산업군을 목표로 고순도 피팅 및 밸브 개발과 해외 인증 확보를 통해 시장 진출을 확대하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=452280,2026-06-09T18:54:41,ok,0,0,0,0,0,1,1,1,0,0,0,0,1,0
한싹,2023-10-04,1602638,430690,20230918000117,[발행조건확정]증권신고서(지분증권),general,20.01,35.28,27.645,8900.0,11000.0,9950.0,12500.0,0.2563,,,,PER,13752.0,,1500000.0,18750000000.0,20.0,35.3,27.65,코스닥,0.0,0.0,3.0,partial,578849.0,9.1041,0.005,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 1992년 설립 후 2000년 법인으로 전환, 2023년 코스닥에 상장한 응용소프트웨어 개발 및 공급 전문기업임. 주요 제품은 망간자료전송, 패스워드관리, 보안전자팩스, 스마트빌링 솔루션 등이며, 35년의 업력으로 국내 보안 시장을 선도하고 있음. 클라우드 개발과 AI연구센터 설립으로 신제품을 출시하고, R&D를 통해 ICT 환경에 맞춘 융합보안 솔루션 전문기업으로 도약하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=430690,2026-06-09T18:54:42,ok,0,0,1,1,0,0,0,0,0,0,0,0,0,0
한주라이트메탈,2023-01-19,156600,198940,20230109000226,[발행조건확정]증권신고서(지분증권),general,32.2,40.95,36.575,2700.0,3100.0,2900.0,3100.0,0.069,,0.9318,,PER,4572.0,,6500000.0,20150000000.0,32.2,40.95,36.575,코스닥,0.0,0.0,3.0,partial,640883.0,32.196,0.0,OK,,,,,2324.9685,52.5494,0.9318,1877.2476,390.4254,2022.0,11011.0,380.82,2.26,dart_api,peer_group_features_enriched.csv,코스닥 금속,자동차부품,"동사는 1987년 설립되었으며 2023년 코스닥시장에 상장된 알루미늄 토탈 솔루션 프로바이더임. 동사는 국내 울산에 본사와 공장을 운영하고 2022년에 슬로바키아에 해외 종속기업을 설립하여 글로벌 사업을 확장하고 있음. 동사는 현대차 eM플랫폼 크로스멤버를 수주하여 Tier-1으로 등록되었으며, 전자기교반 주조공법을 적용한 고부가가치 부품 연구개발을 확대하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=198940,2026-06-09T18:54:42,ok,0,0,1,0,0,0,1,1,1,0,0,1,0,0
한중엔시에스,2024-06-24,474588,107640,20240607000180,[발행조건확정]증권신고서(지분증권),general,32.6,42.64,37.62,20000.0,23500.0,21750.0,30000.0,0.3793,14219.0,142.19,,PER,34865.0,9085013.0,48000.0,48000000000.0,32.31,42.64,37.475,코스닥,0.0,0.0,4.0,ok,632786.0,13.9538,0.145,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 전기·전자,전기장비,"동사는 1995년 설립되어 2024년 코스닥에 상장한 기업으로 미국 및 중국에 법인을 두고 해외 시장에 대응하고 있음. ESS 부품과 EV 부품을 주로 생산·판매하며, ESS 분야 수냉식 냉각시스템 및 자동차부품분야 EV 전용 Cooling Fan Module 등을 생산하고 있음. 국내 유일의 수냉식 ESS 냉각시스템 상용화 기업이며, 연구개발 및 해외생산 거점을 통해 업계 선두주자로 독보적 위치를 유지하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=107640,2026-06-09T18:54:42,ok,0,0,0,0,0,1,0,1,1,0,0,0,0,0
한켐,2024-10-22,1016309,457370,20241002000203,[발행조건확정]증권신고서(지분증권),general,18.89,30.08,24.485,12500.0,14500.0,13500.0,18000.0,0.3333,5366.0,53.66,,PER,17878.0,8067134.0,,,18.9,30.08,24.49,코스닥,0.0,0.0,4.0,ok,506667.0,-0.6824,0.005,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 화학,디스플레이장비및부품,"동사는 1999년 설립되어 2024년 코스닥 상장하였으며, OLED, 반도체 소재 등을 생산하는 전문기업으로 성장함. 동사는 고객사 요구에 맞춰 화합물 소재를 연구·개발·생산하고, 최적화된 제조 공정과 고순도 제품으로 고객의 제품 개발 시간과 비용 절감을 지원하고 있음. 6천건 이상의 합성 경험, 다양한 합성반응 노하우를 바탕으로 기업들과 경쟁력을 구축하며 사업을 활발히 전개하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=457370,2026-06-09T18:54:42,ok,0,0,0,0,0,1,1,1,0,0,0,0,0,0
한텍,2025-03-20,404941,98070,20250305000408,[발행조건확정]증권신고서(지분증권),general,43.0,51.5,47.25,9200.0,10800.0,10000.0,10800.0,0.08,16392.6221,163.9262,14.07,PER,19102.0,11127819.0,3309000.0,35737200000.0,43.0,51.5,47.25,코스닥,0.0,0.0,5.0,ok,548002.0,43.4614,0.0,OK,,,,,,,,,,,,,,,peer_group_features_enriched.csv,코스닥 금속,에너지장비및서비스,"동사는 1998년 한국비료에서 분사하여 설립되었으며, 2011년 후성 그룹에 편입 후 울산으로 본사를 이전하여 생산능력 증대함. 에너지사업부는 열교환기, 압력용기, 반응기 등 화공기기를 제작하고, 탱크사업부는 산업용 초저온 저장탱크 설계·제작·설치에 주력하고 있음. 국내외 대형 EPC 업체와 거래하며 암모니아 저장탱크 및 사용후 핵연료, 액화수소 저장탱크 등 친환경 에너지 인프라 사업으로 포트폴리오 다각화하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=098070,2026-06-09T18:54:43,ok,0,0,0,0,0,1,1,1,0,0,0,0,0,0
현대힘스,2024-01-26,667373,460930,20240116000199,[발행조건확정]증권신고서(지분증권),general,24.2,39.84,32.02,5000.0,6300.0,5650.0,7300.0,0.292,,101.1738,,PER,8311.0,,8707000.0,63561100000.0,24.2,39.84,32.02,코스닥,0.0,0.0,3.0,partial,320502.0,12.1646,0.0,OK,,,,,1891.8802,144.6368,101.1738,2504.8375,1768.3552,2023.0,11011.0,41.65,7.65,dart_api,peer_group_features_enriched.csv,코스닥 운송장비·부품,조선,"동사는 2008년 HD현대중공업의 선박블럭 및 배관 제조부문 자산을 양수하여 설립되었고, 2024년 코스닥시장에 상장함. 선박의 주요 부문 제조와 배관·철의장 도장을 주력사업으로 하고, 여러 공장을 통해 연간 20만톤 생산능력을 갖춤. HD현대중공업 등과 장기 업무협정으로 안정적 매출기반을 확보하며, 친환경 선박용 제품과 항만 크레인 제작 등 신규사업으로 다변화를 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=460930,2026-06-09T18:54:43,ok,0,0,0,0,0,1,0,1,0,0,0,0,0,0
