company_name,listing_date,corp_code,stock_code,rcept_no,report_nm,track_type,discount_rate_low_pct,discount_rate_high_pct,discount_rate_mid_pct,price_band_low,price_band_high,band_midpoint,final_offering_price,price_vs_mid,net_income_mn,net_income_bn,peer_per,valuation_model,per_stock_value,total_shares,offering_shares,offering_amount,discount_rate_xml_low,discount_rate_xml_high,discount_rate_xml_mid,listing_market,is_tech_special,is_growth_special,filled_key_fields,extraction_status,xml_size,discount_rate_implied,discount_rate_diff,data_quality_flag,net_income_type,institutional_ratio,retail_ratio,discount_rate_xml_source,dart_revenue_bn,dart_op_income_bn,dart_net_income_bn,dart_assets_bn,dart_equity_bn,dart_bsns_year,dart_reprt_code,dart_debt_ratio,dart_op_margin,net_income_source,source_dataset,crawling_sector,crawling_industry,crawling_summary,crawling_source_url,crawling_collected_at,crawling_status,segment_bio,segment_healthcare,segment_software,segment_ai,segment_robotics,segment_semiconductor,segment_materials,segment_manufacturing,segment_mobility,segment_fintech,segment_deeptech,segment_platform,segment_consumer,segment_unknown
제닉스,2024-09-30,1293485,381620,20240913000388,[발행조건확정]증권신고서(지분증권),general,23.44,36.95,30.195,28000.0,34000.0,31000.0,40000.0,0.2903,6891.0,68.91,,PER,44411.0,4442640.0,,,23.44,36.95,30.195,코스닥,0.0,0.0,4.0,ok,462626.0,9.9322,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 기계·장비,기계,"동사는 2010년 설립된 자동화 물류 시스템 전문기업으로, 2024년 코스닥시장에 상장함. 반도체, 디스플레이, 2차전지, 자동차 등 다양한 산업에 적용되는 AMHS(Automated Material Handling System)를 전문적으로 개발 및 공급하고 있음. 주요 제품으로는 공정 내 반송물의 보관 및 반입·반출 역할을 수행하는 Stocker와 자재를 자동 이송하는 물류로봇인 AGV/AMR을 생산하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=381620,2026-06-09T18:54:27,ok,0,0,0,0,1,1,1,1,1,0,0,0,0,0
제이오,2023-02-16,411808,418550,20230206000061,[발행조건확정]증권신고서(지분증권),general,38.6,52.7,45.65,10000.0,13000.0,11500.0,13000.0,0.1304,,-56.8783,,EV/EBITDA,21162.0,,4000000.0,52000000000.0,38.57,52.75,45.66,코스닥,0.0,0.0,3.0,partial,516755.0,38.5691,0.01,OK,,,,,676.553,-22.6455,-56.8783,848.1906,588.4308,2022.0,11011.0,44.14,-3.35,dart_api,peer_group_expanded_features_enriched.csv,코스닥 일반서비스,건설,"동사는 1994년 설립된 이차전지용 탄소나노튜브 도전재 및 플랜트엔지니어링 전문 기업으로, 2023년 코스닥시장에 상장함. 전지소재사업을 통해 20여 년간 탄소나노튜브를 연구·개발하여 독자적 기술을 확보하였으며, 국내 최초로 대량 생산에 성공하여 국내·외 주요 전지사에 공급 중임. 30여 년간 이차전지, 전자재료, 바이오, 석유화학 등 다양한 분야에서 EPC 관련 서비스를 제공하는 플랜트엔지니어링사업을 영위하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=418550,2026-06-09T18:54:28,ok,1,0,0,0,0,0,1,1,0,0,0,0,0,0
제이피아이헬스케어,2025-08-21,185301,,20250808000280,[발행조건확정]증권신고서(지분증권),general,22.86,36.36,29.61,16500.0,20000.0,18250.0,20000.0,0.0959,6195.0,61.95,21.37,PER,25928.0,5105400.0,47400.0,31600000000.0,22.86,36.36,29.61,코스닥,0.0,0.0,5.0,ok,456786.0,22.8633,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,,,,,2026-06-15T18:53:38,no_stock_code,0,0,0,0,0,0,0,0,0,0,0,0,0,1
제일엠앤에스,2024-04-30,528791,412540,20240416000398,[발행조건확정]증권신고서(지분증권),general,27.35,39.46,33.405,15000.0,18000.0,16500.0,22000.0,0.3333,19764.0,197.64,,PER,24776.0,20621877.0,2400000.0,52800000000.0,27.35,39.46,33.405,코스닥,0.0,0.0,4.0,ok,652053.0,11.2044,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 기계·장비,전기제품,"동사는 1986년 이차전지, 방산, 제약 및 식품생산기계 제조 및 판매업을 영위할 목적으로 설립되었으며, 2024년 4월 코스닥시장에 상장되었음. 종속회사를 통해 관련 장비 및 설비의 해외 설치, 현장 서비스 업무 등을 공급하고 있음. 이차전지 제조 과정 중 전극공정에 필요한 믹싱장비와 설비의 제조 및 판매를 주력 사업으로 영위하며, 이차전지 외 식품 및 제약, 방산, 화학, 우주항공 등 다양한 전방산업 고객사를 확보하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=412540,2026-06-15T18:53:38,ok,1,0,0,0,0,1,1,1,0,0,1,0,1,0
지씨지놈,2025-06-11,1432598,340450,20250527000209,[발행조건확정]증권신고서(지분증권),general,25.74,36.35,31.045,9000.0,10500.0,9750.0,10500.0,0.0769,13066.0,130.66,26.04,PER,14140.0,,4000000.0,42000000000.0,25.74,36.35,31.045,코스닥,0.0,0.0,5.0,ok,741093.0,25.7426,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 일반서비스,생명과학도구및서비스,"동사는 2013년 설립된 임상유전체 분석 전문 기업으로, 2025년 기술성장기업으로 코스닥시장에 상장함. 개인 유전체 빅데이터를 분석해 질병의 조기 선별·예측 및 맞춤형 치료에 활용하는 글로벌 정밀의학 선도 기업임. 산과검사, 암검사, 유전희귀질환검사, 검진 서비스 등 4가지 사업을 영위하고 있고, 국내외 병·의원과 거래하며 글로벌 시장 입지를 강화하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=340450,2026-06-09T18:54:28,ok,1,0,1,0,0,0,0,0,0,0,0,0,0,0
지아이이노베이션,2023-03-30,1351080,358570,20230320000170,[발행조건확정]증권신고서(지분증권),general,41.2,55.2,48.2,16000.0,21000.0,18500.0,13000.0,-0.2973,,-798.3306,,PER,35705.0,,2000000.0,26000000000.0,41.18,55.19,48.185,코스닥,0.0,0.0,3.0,partial,432507.0,63.5905,0.015,OK,,,,,,-679.5202,-798.3306,1063.3465,956.4621,2022.0,11011.0,11.17,,dart_api,peer_group_expanded_features_enriched.csv,코스닥 일반서비스,생물공학,"동사는 2017년 설립된 융합단백질 기반 신약 연구개발 전문기업으로, 2023년 코스닥시장에 상장함. 주요 파이프라인으로 GI-101/GI-102 면역항암제, GI-301 알레르기 치료제, GI-108 대사면역항암제를 보유하고 있음. 동사는 GI-SMART™ 플랫폼으로 이중융합단백질 발굴을 조기에 가능하게 하며, 중국 심시어와 유한양행에 대규모 기술이전 실적을 확보하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=358570,2026-06-09T18:54:28,ok,1,0,1,0,0,0,0,0,0,0,0,1,0,0
진영,2023-06-01,816933,285800,20230519000263,[발행조건확정]증권신고서(지분증권),general,31.41,41.21,36.31,3600.0,4200.0,3900.0,5000.0,0.2821,,,,PER,6123.0,,4250000.0,21250000000.0,31.4,41.2,36.3,코스닥,0.0,0.0,3.0,partial,442940.0,18.3407,0.01,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 화학,화학,"동사는 2023년 코스닥에 상장한 플라스틱 소재 기반 고기능성 시트 전문 기업으로, 연결대상 종속회사 3개사를 보유하고 있음. ASA, ABS 등의 소재를 기반으로 내마모성, 방염 등의 기능이 추가된 친환경 플라스틱 시트를 개발·생산하며, 국내 주요 가구업체에 납품하고 있음. 박판 압출 기술과 국내 최대 규모 생산라인을 바탕으로 차량용 내장재, 가전제품용 특수 마감재로 사업을 확대하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=285800,2026-06-09T18:54:28,ok,0,0,0,0,0,0,1,1,1,0,0,0,0,0
캡스톤파트너스,2023-11-15,1497124,452300,20231103000318,[발행조건확정]증권신고서(지분증권),general,14.87,24.32,19.595,3200.0,3600.0,3400.0,4000.0,0.1765,,,,PER,4229.0,,1596000.0,,14.87,24.32,19.595,코스닥,0.0,0.0,3.0,partial,347089.0,5.415,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 기타금융,창업투자,"동사는 2008년 설립된 벤처투자회사로 중소/벤처기업에 투자금융을 제공하는 벤처캐피탈임. 기술력이 높지만 자본과 경영여건이 취약한 초기 벤처기업에게 자금과 경영서비스를 제공하고 인수합병, 상장 등을 통해 투자자금을 회수하는 금융회사임. 대출이 아닌 지분투자방식으로 벤처기업의 성장을 도모하여 기술개발 촉진과 산업구조 고도화, 고용창출을 통해 국민경제 활성화에 기여하며, 초기 벤처기업 발굴 및 투자와 투자조합 결성을 지속하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=452300,2026-06-09T18:54:29,ok,0,0,0,0,0,0,0,0,0,1,0,0,0,0
컨텍,2023-11-09,1685251,451760,20231030000344,[발행조건확정]증권신고서(지분증권),general,24.16,31.58,27.87,20300.0,22500.0,21400.0,22500.0,0.0514,21936.635,219.3664,,PER,29668.0,15613041.0,2060000.0,46350000000.0,24.0,31.5,27.75,코스닥,0.0,0.0,4.0,ok,656347.0,24.1607,0.12,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 IT 서비스,우주항공과국방,"동사는 2015년 우주산업 Downstream 솔루션 제공 목표로 설립되어 2023년 코스닥에 상장함. 우주산업 전 영역을 아우르는 풀 버티컬 체인을 완성하고, 지상국 안테나, 모뎀 제작, 관제 임무 지원 시스템, GSaaS, AI 딥러닝 분석 솔루션 제공함. 인공위성 부분품 및 본체 제작을 통해 UAE와 유럽에 납품하며, 위성통신 서비스를 통해 B2G, B2B를 넘어 B2C까지 사업을 확장하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=451760,2026-06-09T18:54:29,ok,0,0,1,1,0,0,0,0,0,0,1,0,0,0
케이엔알시스템,2024-03-07,672603,199430,20240223002182,[발행조건확정]증권신고서(지분증권),general,31.37,43.85,37.61,9000.0,11000.0,10000.0,13500.0,0.35,,-37.8831,,PER,16029.0,,1052000.0,28404000000.0,31.37,43.85,37.61,코스닥,0.0,0.0,3.0,partial,358256.0,15.7777,0.0,OK,,,,,213.9903,-43.4093,-37.8831,326.2223,80.1649,2023.0,11011.0,306.94,-20.29,dart_api,peer_group_expanded_features_enriched.csv,코스닥 의료·정밀기기,기계,"동사는 2000년 주식회사 케이엔알시스템으로 설립되었으며, 2024년 기술성장기업으로 코스닥시장에 상장하였음. 유압 및 전동 정밀제어 기술을 바탕으로 시험장비사업, 로봇사업, 시험평가용역사업을 영위하고 있음. 시험장비사업은 자동차, 철도, 에너지부터 우주항공, 원자력, 국방 등 폭넓은 포트폴리오를 보유하고 있으며, 로봇사업은 고출력 및 극한환경에 특화된 유압 기반 로봇 솔루션을 제공하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=199430,2026-06-09T18:54:29,ok,0,1,1,0,1,1,0,0,1,0,1,0,0,0
케이엔에스,2023-12-06,1402995,432470,20231124000347,[발행조건확정]증권신고서(지분증권),general,22.34,32.93,27.635,19000.0,22000.0,20500.0,23000.0,0.122,5729.0,57.29,,PER,28327.0,4442278.0,,,22.34,32.93,27.635,코스닥,0.0,0.0,4.0,ok,341332.0,18.8054,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 기계·장비,전기제품,"동사는 2006년 설립되어 2023년 코스닥 상장함. 2025년 은성에프에이 지분 취득을 통해 종속회사를 확대함. BMA 부품을 동사의 설비를 통해 자동으로 생산하며, LGES와 SK온의 1차 벤더사에게 납품하고 있음. 동사는 AI 기반 공정 최적화 기술과 로봇 시스템을 결합해 스마트 팩토리 솔루션으로 사업을 확장하고 있으며, 지능형 로봇 개발을 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=432470,2026-06-09T18:54:30,ok,0,0,1,1,1,1,0,1,0,0,0,0,0,0
케이웨더,2024-02-22,426828,068100,20240208000055,[발행조건확정]증권신고서(지분증권),general,14.08,28.89,21.485,4800.0,5800.0,5300.0,7000.0,0.3208,,-24.3641,,PER,6750.0,,1000000.0,7000000000.0,14.08,28.89,21.485,코스닥,0.0,0.0,3.0,partial,362264.0,-3.7037,0.0,OK,,,,,146.8801,-24.6883,-24.3641,147.8146,84.2772,2023.0,11011.0,75.39,-16.81,dart_api,peer_group_expanded_features_enriched.csv,코스닥 기계·장비,IT서비스,"동사는 1997년 기상업무법 민간예보사업제도 도입에 맞춰 설립된 국내 최대 민간기상사업자로, 2024년 코스닥시장에 기술성장기업으로 상장함. 날씨 빅데이터플랫폼으로 기상 관련 개인과 기업고객의 리스크를 줄이고 삶의 질을 향상시키는 것을 목표로 하고 있음. 동사의 플랫폼은 기상 및 공기 빅데이터로 구성되어 4,000여 회원사에 데이터를 유통하고 독자적인 민간예보 맞춤형 데이터를 제공하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=068100,2026-06-09T18:54:30,ok,0,0,1,0,0,1,0,0,0,0,0,1,0,0
코난테크놀로지,2022-07-07,601988,402030,20220624000079,[발행조건확정]증권신고서(지분증권),general,25.7,37.6,31.65,21000.0,25000.0,23000.0,25000.0,0.087,,,,PER,33648.0,,1200000.0,30000000000.0,25.7,37.59,31.645,코스닥,0.0,0.0,3.0,partial,321611.0,25.7014,0.005,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 IT 서비스,소프트웨어,"동사는 1999년 설립된 AI 기술 전문기업으로, Text AI 및 Vision AI 기반의 다양한 제품을 보유하고 있음. 주요 제품으로 코난서치, 코난애널리틱스, 펄스케이, 코난챗봇, 코난 LLM, 코난와처, 코난보이스 등이 있으며, 5개 사업부를 운영하고 있음. B2B 및 B2G 중심으로 AI 솔루션을 제공하며, 생성형 AI와 데이터 분석 역량을 통해 공공 및 국방 분야의 고도화를 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=402030,2026-06-09T18:54:30,ok,0,0,1,1,0,0,0,0,0,0,0,0,0,0
코셈,2024-02-23,1493793,360350,20240206000485,[발행조건확정]증권신고서(지분증권),general,16.65,28.56,22.605,12000.0,14000.0,13000.0,16000.0,0.2308,,16.8403,,PER,16796.0,,600000.0,9600000000.0,16.65,28.56,22.605,코스닥,0.0,0.0,3.0,partial,682558.0,4.7392,0.0,OK,,,,,137.2928,15.0197,16.8403,161.1093,127.6108,2023.0,11011.0,26.25,10.94,dart_api,peer_group_expanded_features_enriched.csv,코스닥 의료·정밀기기,전자장비와기기,"동사는 2007년 나노 단위 미세물 분석을 위한 주사전자현미경 및 주변기기 제조·판매 전문기업으로 설립되었음. Tabletop SEM 대중화를 주도하며 EDS 일체형 기술, IP-SEM, AI-SEM 등 혁신 장비를 개발하고 있음. 동사는 전자현미경 성능을 유지하면서 광학현미경 수준의 편리성·속도·가격을 제공하고, 다양한 판매 전략을 통해 41개국에 판매하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=360350,2026-06-09T18:54:30,ok,0,1,0,1,0,1,0,1,0,0,0,0,0,0
코츠테크놀로지,2023-08-10,959210,448710,20230731000178,[발행조건확정]증권신고서(지분증권),general,23.69,33.65,28.67,10000.0,11500.0,10750.0,13000.0,0.2093,,,,PER,15071.0,,,13000000000.0,23.69,33.65,28.67,코스닥,0.0,0.0,3.0,partial,481817.0,13.7416,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 전기·전자,우주항공과국방,"동사는 1999년 설립된 방위산업 전문 기업으로, SBC, 군용 전시기, 무기체계 탑재용 컴퓨터 및 시스템 분야에서 차별화된 기술력을 확보하고 있음. 상용 기성품과 산업 표준 개방형 아키텍처를 활용해 고신뢰성·고성능 장비를 설계·제작하며, 방위산업 무기체계의 중요 모듈 설계 및 제조를 주력 사업으로 하고 있음. 철도 분야 전자연동장치, 초고압 직류 송전 제어기 등 민수 산업과 ESS 제어기 분야로 사업 다변화를 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=448710,2026-06-09T18:54:31,ok,0,0,0,0,1,1,0,1,0,0,1,0,0,0
코칩,2024-05-07,446901,126730,20240423000279,[발행조건확정]증권신고서(지분증권),general,9.08,28.57,18.825,11000.0,14000.0,12500.0,18000.0,0.44,,,22.52,EV/EBITDA,15399.0,,1500000.0,18000.0,9.08,28.57,18.825,코스닥,0.0,0.0,4.0,ok,652369.0,-16.8907,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 전기·전자,전기제품,"동사는 1994년 설립된 에너지 저장 장치 분야 전기전자부품 제조기업으로, 2002년 삼성전기 DLC 사업부 양수를 통해 원천 기술을 확보하였음. 칩셀카본과 칩셀 LTO를 주축으로 이차전지 제조 사업을 하며, 삼성전기 공식 파트너로서 MLCC 및 수동부품 유통 사업을 병행하고 있음. 코인형 제품의 SMD 타입 전환과 대용량 파우치 타입 라인업 추가로 대용량 에너지 저장 솔루션을 제공하는 시스템 파트너로 도약하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=126730,2026-06-09T18:54:31,ok,0,0,1,0,0,0,0,1,0,0,0,0,0,0
쿼드메디슨,2025-12-12,1671285,464490,20251201000475,[발행조건확정]증권신고서(지분증권),general,19.27,35.41,27.34,12000.0,15000.0,13500.0,15000.0,0.1111,,-49.6814,,PER,18579.0,,1700000.0,25500000000.0,19.27,35.41,27.34,코스닥,0.0,0.0,3.0,partial,593858.0,19.2637,0.0,OK,,,,,,-44.4918,-49.6814,320.9817,116.0,2024.0,11011.0,176.71,,dart_api,peer_group_expanded_features_enriched.csv,코스닥 제약,생물공학,"동사는 2016년 설립된 마이크로니들 플랫폼 기술 기반 약물전달시스템 전문 기업으로, 2025년 기술성장기업으로 코스닥시장에 상장함. 백신 및 합성의약품의 투약경로를 경피로 전달하는 혁신적 기술 개발하고, S-MAP, C-MAP, P-MAP 등 다양한 마이크로니들 제조기술 보유하고 있음. 국내외 제약사와 기술이전 및 공동개발 통해 의약품 개발하고, CDMO 사업모델로 단계별 마일스톤에 따른 기술료 수취 및 상업화 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=464490,2026-06-15T18:53:39,ok,1,1,1,0,0,0,0,1,0,0,0,1,0,0
퀄리타스반도체,2023-10-27,1584183,432720,20231017000136,[발행조건확정]증권신고서(지분증권),general,24.13,34.25,29.19,13000.0,15000.0,14000.0,17000.0,0.2143,,,,PER,19771.0,,54000.0,30600000000.0,24.13,34.25,29.19,코스닥,0.0,0.0,3.0,partial,400734.0,14.0155,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 전기·전자,반도체와반도체장비,"동사는 2017년 설립된 초고속 인터커넥트 반도체 설계 전문 기업으로, 2023년 기술성장기업으로 코스닥에 상장함. 초고속 인터페이스 IP 라이선싱 및 디자인 서비스 사업에 주력하며, MIPI, Display Chipset, PCIe 등 폭넓은 제품 포트폴리오를 보유하고 있음. 파운드리를 이용하는 SoC 개발사와 디자인하우스를 대상으로 2020년부터 다수의 IP 양산 실적을 기록, 안정적인 사업 기반을 구축하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=432720,2026-06-09T18:54:34,ok,0,0,0,0,0,1,0,0,0,0,0,0,0,0
큐라티스,2023-06-15,1357765,348080,20230602000188,[발행조건확정]증권신고서(지분증권),general,42.3,53.1,47.7,6500.0,8000.0,7250.0,4000.0,-0.4483,,-363.3047,,PER,13869.0,,,14000000000.0,,,,코스닥,0.0,0.0,3.0,partial,605550.0,71.1587,,NO_XML_DR,,,,,84.0945,-224.0385,-363.3047,648.9844,-259.5519,2022.0,11011.0,-350.04,-266.41,dart_api,peer_group_expanded_features_enriched.csv,코스닥 일반서비스,생물공학,"동사는 2016년 바이오 의약품 연구개발 제조업을 목적으로 설립되었으며, 2023년 기술성장기업으로 코스닥시장에 상장됨. 백신 후보물질 탐색부터 상업화까지 신약 개발 전 과정을 자체 수행 가능한 백신 개발 플랫폼 기술을 보유하고 있음. 충북 오송에 cGMP, EU-GMP, KGMP 인증 바이오플랜트와 연구소를 보유하며, 오픈 이노베이션을 활용해 사업 확장을 추진하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=348080,2026-06-09T18:54:35,ok,1,0,1,0,0,0,0,1,0,0,0,1,0,0
큐리오시스,2025-11-13,1786958,494120,20251103000098,[발행조건확정]증권신고서(지분증권),general,25.51,39.05,32.28,18000.0,22000.0,20000.0,22000.0,0.1,,,27.1,PER,29533.0,7691882.0,36000.0,26400000000.0,25.51,39.05,32.28,코스닥,0.0,0.0,4.0,ok,521598.0,25.5071,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 의료·정밀기기,생명과학도구및서비스,"동사는 2015년 설립된 랩오토메이션 분야 바이오 소부장 기업으로, 2025년 코스닥시장에 상장함. 바이오 연구장비, 실험실 자동화 제품 및 의료기기를 자체 개발·제조하며, 라이브셀 이미징 시스템, 세포 농축 시스템, 디지털병리 시스템, 콜로니 피킹 시스템 등을 보유함. 바이오엔지니어링과 자동화 제어 핵심 기술을 내재화하고, 2026년 2단계 공장 증설 완료 및 3단계 확장을 계획하며 글로벌 제조 역량 강화에 주력하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=494120,2026-06-15T18:53:39,ok,1,1,0,0,1,1,0,1,0,0,0,0,0,0
클로봇,2024-10-28,1784914,466100,20241015000370,[발행조건확정]증권신고서(지분증권),general,25.22,35.51,30.365,9400.0,10900.0,10150.0,13000.0,0.2808,9245.0,92.45,,PER,14576.0,25136306.0,3000000.0,39000000000.0,25.22,35.51,30.365,코스닥,0.0,0.0,4.0,ok,916263.0,10.8123,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 IT 서비스,기계,"동사는 2013년 설립되어 2024년 코스닥시장에 기술성장기업으로 상장하였으며, 범용 자율주행 솔루션 CHAMELEON과 로봇 관제 솔루션 CROMS를 라이선스 형태로 공급하고 있음. 동사는 공공·생활 분야의 안내, 배송, 순찰 서비스와 물류 및 제조 자동화 영역에서 로봇 기반 서비스를 제공하고 있음. 동사는 다양한 환경에서 높은 복잡도의 로봇 서비스를 구현하며, 기술 개발과 특허 확보를 통해 경쟁력을 강화하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=466100,2026-06-09T18:54:35,ok,0,0,1,0,1,0,0,1,1,0,0,0,0,0
키스트론,2025-06-02,204323,475430,20250520000280,[발행조건확정]증권신고서(지분증권),general,20.0,31.0,25.5,3100.0,3600.0,3350.0,3600.0,0.0746,,,,PER,4470.0,,6300000.0,22680000000.0,20.0,31.0,25.5,코스닥,0.0,0.0,3.0,partial,642729.0,19.4631,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 전기·전자,전기장비,"동사는 1992년 설립되어 전자부품 및 케이블용 와이어 제조를 주요 사업으로 영위하고 있으며, 2025년 코스닥시장에 상장하였음. 사업 부문은 제조사업부, 전력사업부, 임대사업부로 나뉘며, 제조사업부는 금속 선재 가공 기술을 바탕으로 다양한 제품을 생산하고 있음. 전력사업부는 태양광 설비 운영과 전력 판매 및 REC 매각 사업을 병행하고, 임대사업부는 부동산 임대로 수익을 창출하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=475430,2026-06-15T18:53:39,ok,0,0,0,0,0,1,1,1,0,0,0,0,0,0
탑런토탈솔루션,2024-11-01,814582,336680,20241022000128,[발행조건확정]증권신고서(지분증권),general,37.85,46.73,42.29,12000.0,14000.0,13000.0,18000.0,0.3846,27662.756,276.6276,,PER,,19592224.0,2500000.0,45000000000.0,37.8,46.7,42.25,코스닥,0.0,0.0,4.0,ok,586348.0,,0.04,NO_XML_DR,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 전기·전자,자동차부품,"동사는 2024년 코스닥에 상장한 차량용 디스플레이 및 OLED 부품 전문 기업으로, OLED 장비의 탑런에이피솔루션과 소재의 탑런머티리얼솔루션을 보유하고 있음. 부품 부문에서 차량용 BLU, IVI, HUD 등 전장솔루션과 OLED 및 TV부품, 금형 등 IT솔루션을 제공하고 있음. 동사는 20년간 BLU 생산 노하우와 전공정 자동화로 경쟁력을 확보하고, 중국 및 베트남 공장을 통해 신속한 납기 대응 체계를 구축하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=336680,2026-06-09T18:54:35,ok,0,0,1,0,1,1,1,1,1,0,0,0,0,0
토마토시스템,2023-04-27,1436479,393210,20230414000088,[발행조건확정]증권신고서(지분증권),general,21.35,35.52,28.435,18200.0,22200.0,20200.0,18200.0,-0.099,,,,PER,,,860000.0,15652000000.0,21.35,35.52,28.435,코스닥,0.0,0.0,3.0,partial,270333.0,,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 IT 서비스,IT서비스,"동사는 2000년 설립된 국내 대표 IT/솔루션 전문기업으로 2023년 코스닥에 상장함. UI/UX 플랫폼, 대학ERP, 싱글사인온 등 다양한 첨단 솔루션을 개발 공급하며, 대학사업 분야에서 독보적 위치를 구축, 100여 개 대학을 고객으로 확보함. AI·디지털 헬스케어·빅데이터·클라우드 기술 융합으로 신성장 동력을 확보하고, 산업 디지털 혁신을 선도하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=393210,2026-06-09T18:54:35,ok,0,1,1,1,0,0,0,0,0,0,0,1,0,0
토모큐브,2024-11-07,1573336,475960,20241025000261,[발행조건확정]증권신고서(지분증권),general,14.51,30.46,22.485,10900.0,13400.0,12150.0,16000.0,0.3169,,,,PER,15675.0,,2000000.0,32000000000.0,14.51,30.46,22.485,코스닥,0.0,0.0,3.0,partial,419308.0,-2.0734,0.0,OK,,,,,,,,,,,,,,,peer_group_expanded_features_enriched.csv,코스닥 의료·정밀기기,생명과학도구및서비스,"동사는 2015년 설립된 생명과학 연구 및 진단 분야 기술 기반 기업으로 2024년 코스닥에 상장함. 당기 중 Tomocube Europe GmbH를 설립해 유럽 시장 확대를 추진하고 있음. 핵심기술인 홀로토모그래피로 세포 및 조직의 3차원 영상을 비침습적으로 획득하며, HT-2H, HT-X1 등의 장비를 전 세계 50개국 이상 200여 기관에 보급하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=475960,2026-06-09T18:54:36,ok,1,1,0,0,0,1,0,0,0,0,0,0,0,0
트루엔,2023-05-17,1134216,417790,20230503000315,[발행조건확정]증권신고서(지분증권),general,23.47,36.22,29.845,10000.0,12000.0,11000.0,12000.0,0.0909,,,,PER,15680.0,,2500000.0,30000000000.0,23.47,36.22,29.845,코스닥,0.0,0.0,3.0,partial,406518.0,23.4694,0.0,OK,,,,,,,,,,,,,,,ipo_features_raw.csv,코스닥 전기·전자,전자장비와기기,"동사는 2005년 디지털 영상감시시스템 및 IoT 솔루션 전문기업으로 설립되어 2023년 코스닥시장에 상장하였음. IP카메라 태동기부터 영상 전송 코덱 개발 및 H.264 IP카메라를 업계 최초로 출시하며 IP카메라 전문 업체로서 입지를 구축하였음. 주요 사업은 디지털 영상감시시스템과 IoT 사업으로 구분되며, IP카메라, 영상스트리밍솔루션, Zoom Block 등을 생산하고 있음.",https://navercomp.wisereport.co.kr/v2/company/c1010001.aspx?cmp_cd=417790,2026-06-09T18:54:36,ok,0,0,1,0,0,1,0,1,0,0,0,0,0,0
